NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
5332,"CHICKEN,GROUND,RAW",73.24,143,17.44,8.1,1.17,0.04,0,0,6,0.82,21,178,522,60,1.47,0.065,0.016,10.2,0,0.109,0.241,5.575,1.092,0.512,1,0,1,1,58.8,0.56,0,0,0,0,0,0,0,0,0.27,,,0.8,2.301,3.611,1.508,86,112,"4 oz, crumbled",,,0
5734,"TURKEY,RTL PARTS,WING,MEAT & SKN,RAW",66.78,202,19.53,13.79,0.81,0.05,0,0.03,8,0.68,17,139,192,67,2.14,0.049,0.007,18,0,0.033,0.121,5.61,0.623,0.538,6,0,6,6,46.1,0.91,100,30,30,0,0,0,0,0,0.1,0.5,19,0,3.549,4.641,3.712,84,85,3 oz,518,1 wing,38
17420,"LAMB,NZ,IMP,RACK - FULLY FRENCHED,LN & FAT,RAW",69.53,169,19.88,9.96,0.94,0.05,0,0,8,1.36,22,186,324,62,2.17,0.101,0.008,2.8,0,0.062,0.172,5.024,0.584,0.237,,,,,,1.03,23,7,7,0,0,0,0,0,0.35,0.1,4,,4.305,3.012,0.46,62,113,4 oz,,,26
17104,"VEAL,LOIN,LN&FAT,RAW",69.44,177,20.07,10.07,0.96,0.07,0,0,14,0.84,43,222,241,98,2.01,0.082,0.013,16.2,0,0.078,0.28,6.617,0.629,0.604,3,0,3,3,98.9,2.46,0,0,0,0,0,0,0,0,0.3,1.7,69,1.3,3.607,4.808,0.404,59,85,3 oz,1495,1 roast,29
17068,"LAMB,NZ,IMP,FORE-SHANK,LN & FAT,RAW",68.69,183,20.09,11.38,0.93,0.09,0,0,7,1.28,19,157,286,76,3.88,0.079,0.008,6.4,0,0.1,0.096,4.094,0.433,0.094,,0,,,,2.01,26,8,8,0,0,0,0,0,0.27,0,1,,4.621,3.283,0.518,66,115,1 serving,,,36
5694,"TURKEY,DK MEAT FROM WHL,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,1.19,0.1,0,0.1,15,0.9,21,191,226,167,2.68,0.106,0.01,22.4,0,0.06,0.247,5.745,0.935,0.425,6,,6,,63,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,1.124,1.244,1.009,79,114,4 oz,,,47
13648,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",72.95,125,21.45,4.35,1.14,0.11,0,0,12,2.69,25,237,408,74,6.81,0.071,0.014,24.1,0,0.09,0.21,4.593,0.77,0.57,4,0,4,4,69.3,2.69,5,2,2,0,0,0,0,0,0.2,0,2,1.5,1.709,2.199,0.297,64,85,3 oz,,,7
1157,"CHEESE,GOAT,SEMISOFT TYPE",45.52,364,21.58,29.84,2.94,0.12,0,0.12,298,1.62,29,375,158,415,0.66,0.564,0.093,3.8,0,0.072,0.676,1.148,0.19,0.06,2,0,2,2,15.4,0.22,1464,407,401,0,77,0,0,0,0.26,0.5,22,2.5,20.639,6.808,0.709,79,28.35,1 oz,,,0
5165,"TURKEY,WHL,MEAT & SKN,RAW",72.69,143,21.64,5.64,0.98,0.13,0,0.07,11,0.86,25,183,224,112,1.78,0.077,0.012,21.3,0,0.048,0.185,7.631,0.811,0.599,7,0,7,7,58,1.22,56,17,17,0,0,0,0,0,0.09,0.3,12,0,1.461,1.826,1.466,72,85,3 oz,5002,1 bird,29
17072,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN & FAT,RAW",66.75,206,18.64,14.52,0.95,0.13,0,0,10,1.49,21,177,315,59,2.8,0.105,0.007,3,0,0.163,0.153,4.635,0.494,0.123,,0,,,,1.46,29,9,9,0,0,0,0,0,0.26,0,2,,5.902,4.152,0.619,67,115,1 serving,,,15
17080,"LAMB,NZ,IMP,RACK - PARTLY FRENCHED,LN & FAT,RAW",62.78,240,18.12,18.52,0.84,0.13,0,0,10,1.3,20,165,277,61,2.34,0.098,0.008,3.3,0,0.084,0.167,5.032,0.408,0.159,,0,,,,1.12,37,11,11,0,0,0,0,0,0.4,0,2,,7.229,4.904,0.719,66,115,1 serving,,,24
5167,"TURKEY,WHL,MEAT ONLY,RAW",75.37,112,22.64,1.93,1.04,0.14,0,0.07,11,0.86,27,190,235,118,1.84,0.079,0.012,22.6,0,0.05,0.192,8.1,0.844,0.652,7,0,7,7,60.2,1.24,30,9,9,0,0,0,0,0,0.09,0.2,8,0,0.459,0.477,0.411,67,85,3 oz,5002,1 bird,41
5185,"TURKEY FROM WHL,LT MEAT,RAW",74.89,114,23.66,1.48,1.04,0.14,0,0.05,11,0.73,28,201,242,113,1.28,0.07,0.011,22.7,0,0.042,0.145,9.924,0.775,0.813,7,0,7,7,53,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.289,0.264,0.258,57,85,1 serving,,,29
5219,"TURKEY,BREAST,FROM WHL BIRD,MEAT ONLY,RAW",74.89,114,23.66,1.48,1.04,0.14,0,0.05,11,0.73,28,201,242,113,1.28,0.07,0.011,22.7,0,0.042,0.145,9.924,0.775,0.813,7,0,7,7,61.3,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.289,0.264,0.258,57,114,4 oz,1769,1 breast,22
5227,"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,RAW",74.89,114,23.66,1.48,1.04,0.14,0,0.05,11,0.73,28,201,242,113,1.28,0.07,0.011,22.7,0,0.042,0.145,9.924,0.775,0.813,7,0,7,7,,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,,0.289,0.264,0.258,57,85,3 oz,346,1 wing,60
5702,"TURKEY FROM WHL,LT MEAT,MEAT & SKN,W/ ADDED SOLN,RAW",72.09,147,20.02,7.42,1.31,0.14,0,0.06,14,0.54,22,214,220,195,1.22,0.051,0.007,20.6,0,0.03,0.137,8.832,0.729,0.675,6,,6,,46.1,0.67,64,19,19,0,0,0,0,0,0.07,0.3,11,0,1.35,3.2,2.6,60,114,4 oz,453,1 lb,18
5704,"TURKEY,WHL,MEAT ONLY,W/ ADDED SOLN,RAW",76.25,105,20.87,2.39,1.35,0.14,0,0.06,14,0.64,24,223,237,194,1.7,0.068,0.008,22.6,0,0.041,0.175,8.69,0.822,0.672,7,,7,,52.6,1.05,27,8,8,0,0,0,0,0,0.08,0.2,7,0,0.535,0.736,0.63,61,85,3 oz,5717,1 bird,47
5721,"TURKEY,BREAST,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",76.42,102,21.54,1.66,1.42,0.14,0,0.05,14,0.54,25,236,242,206,1.3,0.052,0.007,22.7,0,0.033,0.145,9.924,0.775,0.775,7,,7,,48.3,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.536,0.491,0.479,54,114,4 oz,2110,1 breast,22
5729,"TURKEY,WING,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",76.42,102,21.54,1.66,1.42,0.14,0,0.05,14,0.54,25,236,242,206,1.3,0.052,0.007,22.7,0,0.033,0.145,9.924,0.775,0.775,7,,7,,48.3,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.536,0.491,0.479,54,85,3 oz,358,1 wing,55
5738,"TURKEY,DRUMSTK,FROM WHL BIRD,MEAT ONLY,RAW",74.89,109,23.66,1.48,1.04,0.14,0,0.05,11,0.73,28,201,242,113,1.28,0.07,0.011,22.7,0,0.042,0.145,9.924,0.775,0.813,7,,7,,65.5,0.63,20,6,6,0,0,0,0,0,0.06,0.1,5,0,0.289,0.264,0.258,57,85,3 oz,337,1 drumstick,44
13351,"BEEF,CHUCK,UNDER BLADE CNTR STEAK,BNLESS,DENVER CUT,LN,0"" FA",59.72,220,26.5,12.64,1,0.14,0,0,14,3.31,23,205,314,73,10.05,0.11,0.017,30.2,0,0.09,0.247,3.617,0.92,0.418,6,0,6,6,91.3,3.73,5,2,2,0,0,0,0,0,0.08,0.1,5,1.6,5.28,6.384,0.761,93,85,3 oz,353,1 steak,3
17377,"LAMB,NZ,IMP,TESTES,RAW",85.01,68,11.4,2.38,1.08,0.14,0,0,5,1.14,11,179,265,119,1.14,0.091,0.029,26.2,0,0.315,0.214,1.744,0.872,0.033,,,,,,9.89,34,10,10,0,0,0,0,0,0.31,0,0,,0.793,0.357,0.353,393,113,4 oz,,,17
17412,"LAMB,NZ,IMP,NECK CHOPS,LN & FAT,RAW",64.7,231,17.43,17.9,0.88,0.14,0,0,20,1.14,18,156,290,73,3.05,0.077,0.006,4.3,0,0.082,0.128,3.801,0.308,0.109,,,,,,2.51,38,11,11,0,0,0,0,0,0.36,0,2,,7.514,4.988,0.683,72,113,4 oz,,,32
5181,"TURKEY FROM WHL,LT MEAT,MEAT & SKN,RAW",70.68,161,21.96,7.43,0.96,0.15,0,0.06,11,0.75,25,188,223,105,1.25,0.067,0.011,20.7,0,0.038,0.139,8.968,0.73,0.711,7,0,7,7,50.4,0.67,62,19,19,0,0,0,0,0,0.07,0.3,11,0,1.899,2.431,1.952,67,85,3 oz,453,1 lb,32
5183,"TURKEY,DK MEAT,MEAT & SKN,RAW",71.1,161,19.81,8.97,0.94,0.15,0,0.1,11,1,22,166,208,113,2.32,0.085,0.014,20.2,0,0.055,0.229,5.378,0.857,0.391,6,0,6,6,63.8,1.84,86,26,26,0,0,0,0,0,0.11,0.5,19,0,2.413,3.091,2.443,87,28.35,1 oz,453,1 lb,48
5187,"Turkey from whole, dark meat, meat only, raw",76.01,108,21.28,2.5,1.03,0.15,0,0.1,11,1.04,25,176,226,124,2.59,0.092,0.014,22.4,0,0.062,0.255,5.696,0.935,0.44,7,0,7,7,69.6,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,0.683,0.756,0.613,79,85,1 serving,,,48
5215,"TURKEY,BACK FROM WHL BIRD,MEAT ONLY,RAW",76.01,113,21.28,2.5,1.03,0.15,0,0.1,11,1.04,25,176,226,124,2.59,0.092,0.014,22.4,0,0.062,0.255,5.696,0.935,0.44,,0,,,,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,,,,79,114,4 oz,1124,1 back,62
5700,"TURKEY,DK MEAT FROM WHL,MEAT & SKN,W/ ADDED SOLN,RAW",70.55,169,17.84,10.83,1.08,0.15,0,0.1,14,0.83,18,172,202,161,2.3,0.094,0.01,19.9,0,0.051,0.216,5.235,0.845,0.37,6,,6,,57.2,1.81,93,28,28,0,0,0,0,0,0.11,0.5,20,0,2.6,4.4,3.81,82,114,4 oz,453,1 lb,34
5706,"TURKEY,WHL,MEAT & SKN,W/ ADDED SOLN,RAW",71.26,158,19.03,9.1,1.21,0.15,0,0.08,14,0.67,21,195,211,180,1.68,0.069,0.008,20.2,0,0.039,0.17,7.246,0.777,0.54,6,,6,,50.8,1.16,78,23,23,0,0,0,0,0,0.09,0.4,15,0,1.7,3.9,3.5,70,85,3 oz,5717,1 bird,34
5719,"TURKEY,BACK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,1.19,0.15,0,0.1,15,0.9,21,191,226,167,2.68,0.106,0.01,22.4,0,0.06,0.247,5.745,0.935,0.425,6,,6,,63,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,1.124,1.244,1.009,79,114,4 oz,1245,1 back,63
5724,"TURKEY,DRUMSTK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,1.19,0.15,0,0.1,15,0.9,21,191,226,167,2.68,0.106,0.01,22.4,0,0.06,0.247,5.745,0.935,0.425,6,,6,,63,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,,1.124,1.244,1.009,79,114,4 oz,359,1 drumstick,38
5726,"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW",75.86,115,19.27,4.12,1.19,0.15,0,0.1,15,0.9,21,191,226,167,2.68,0.106,0.01,22.4,0,0.06,0.247,5.745,0.935,0.425,6,,6,,63,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,1.124,1.244,1.009,79,85,3 oz,424,1 thigh,30
5740,"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,RAW",76.01,108,21.28,2.5,1.03,0.15,0,0.1,11,1.04,25,176,226,124,2.59,0.092,0.014,22.4,0,0.062,0.255,5.696,0.935,0.44,,,,,69.6,2.05,43,13,13,0,0,0,0,0,0.12,0.3,13,0,0.683,0.756,0.613,79,85,3 oz,367,1 thigh,30
5744,"TURKEY,BACK,FROM WHL BIRD,MEAT & SKN,W/ ADDED SOLN,RAW",66.93,206,16.86,15.41,1.02,0.15,0,0.1,14,0.78,17,159,185,157,2.04,0.085,0.009,18.1,0,0.045,0.194,4.887,0.783,0.333,5,,5,,53.3,1.65,126,38,38,0,0,0,0,0,0.11,0.6,24,0,2.73,7.11,5.57,84,114,4 oz,1245,1 back,47
5169,"TURKEY,SKN FROM WHL,(LIGHT & DARK),RAW",48.38,407,12.96,38.93,0.52,0.16,0,0.1,13,0.85,11,120,124,62,1.1,0.053,0.012,10.1,0,0.021,0.11,3.905,0.495,0.166,4,0,4,4,36.7,0.88,284,85,85,0,0,0,0,0,0.09,1.1,46,0,10.43,13.908,10.922,122,28.35,1 oz,453,1 lb,0
10953,"PORK,FRSH,SHDR,(BSTN BTT),BLDE(STKS),LN & FT,W/ADDED SLN,RAW",70.36,169,17.19,11.12,1.25,0.16,0,0,15,0.97,18,211,391,155,2.83,0.116,0.01,26.6,0,0.474,0.335,3.763,1.418,0.48,0,0,0,0,71.7,0.96,0,0,0,0,0,0,0,0,0.21,0.5,18,0,3.912,4.686,1.434,62,85,3 oz,393,1 steak,23
10946,"PORK,FRSH,SHLDR,(BSTN BUTT),BLDE (STKS),LN,W/ ADDED SOLN,RAW",74.85,122,18.29,5.36,1.32,0.18,0,0,14,1.04,19,223,419,165,3.1,0.125,0.01,28.8,0,0.512,0.367,3.837,1.531,0.509,0,0,0,0,76.9,0.89,0,0,0,0,0,0,0,0,0.23,0.5,21,0,1.873,2.329,0.581,59,85,3 oz,,,32
13349,"BEEF,CHK,UND BLADE POT RST OR STK,BNLESS,LN,0"" FAT,SEL, RAW",72.3,134,21.03,5.41,1.07,0.19,0,0,12,2.43,23,206,380,81,7.74,0.074,0.013,27.6,0,0.08,0.19,4.395,0.8,0.454,3,0,3,3,70.4,2.89,7,2,2,0,0,0,0,0,0.18,0.1,3,1.5,2.572,5.868,0.615,66,85,3 oz,732,1 steak,19
17408,"LAMB,NZ,IMP,LOIN SADDLE,LN & FAT,RAW",60.04,273,16.56,22.9,0.83,0.2,0,0,6,1.29,19,156,290,63,2.04,0.091,0.007,3.5,0,0.111,0.11,4.676,0.37,0.14,,,,,,0.95,49,15,15,0,0,0,0,0,0.44,0.1,2,,9.639,6.522,0.858,69,113,4 oz,,,24
17414,"LAMB,NZ,IMP,NETTED SHLDR,ROLLED,BNLESS,LN & FAT,RAW",62.47,252,16.9,20.36,0.82,0.2,0,0,5,1.05,18,150,280,58,3.16,0.077,0.007,3,0,0.128,0.12,4.352,0.49,0.098,,,,,,1.98,44,13,13,0,0,0,0,0,0.37,0.1,3,,8.211,5.48,0.764,61,113,4 oz,,,2
5698,"TURKEY,SKN FROM WHL (LIGHT & DARK),W/ ADDED SOLN,RAW",50.0,381,12.29,36.8,0.69,0.21,0,0.1,13,0.57,9,99,107,138,0.82,0.046,0.008,10.1,0,0.016,0.095,3.26,0.495,0.16,4,,4,,34.8,0.88,284,85,85,0,0,0,0,0,0.09,1.1,46,0,10.43,13.908,10.86,94,28.35,1 oz,,,0
10973,"PORK,GROUND,96% LN / 4% FAT,RAW",73.62,121,21.1,4.0,1.07,0.21,0,0,15,0.86,19,190,310,67,1.93,0.033,0.01,34.8,0,0.414,0.368,7.914,0.646,0.668,2,0,2,2,71.7,0.64,0,0,0,0,0,0,0,0,0.29,0.1,4,0,1.42,1.89,0.66,59,113,4 oz,,,0
13499,"BEEF,CHK,UND BL CNTR STK,BNLESS,DEN CUT,LN,0"" FA, SEL, RAW",70.62,157,19.71,8.54,0.92,0.21,0,0,11,2.43,20,186,329,77,7.76,0.078,0.014,21.5,0,0.08,0.19,3.34,0.74,0.43,3,0,3,3,72.8,3.32,8,2,2,0,0,0,0,0,0.12,0.1,4,1.5,3.449,4.048,0.452,68,85,3 oz,458,1 steak,6
10948,"PORK,FRSH,LN,TOP LIN (CHOPS),BNLSS,LN,W/ ADDED SLN,RAW",73.53,117,21.09,3.48,1.68,0.22,0,0,7,0.41,23,264,537,278,1.28,0.048,0.011,47.9,0,0.518,0.21,7.813,0.75,0.497,0,0,0,0,56.1,0.41,0,0,0,0,0,0,0,0,0.23,0.3,14,0,1.052,1.256,0.379,51,114,4 oz,146,1 chop,14
17076,"LAMB,NZ,IMP,LOIN CHOP,LN & FAT,RAW",56.89,298,15.4,26.19,0.82,0.22,0,0,14,1.24,18,149,262,63,2.08,0.088,0.007,4.4,0,0.111,0.12,4.152,0.418,0.125,,0,,,,1.47,54,16,16,0,0,0,0,0,0.47,0.1,3,,11.161,7.465,0.967,69,115,1 serving,,,20
17416,"LAMB,NZ,IMP,SQUARE-CUT SHLDR CHOPS,LN & FAT,RAW",61.18,275,17.02,22.84,0.83,0.23,0,0,22,1.06,18,160,274,71,2.73,0.074,0.007,6.2,0,0.073,0.148,3.25,0.255,0.059,,,,,,2.06,50,15,15,0,0,0,0,0,0.52,0.1,6,,9.099,6.27,0.849,63,113,4 oz,,,23
17084,"LAMB,NZ,IMP,SQUARE-CUT SHLDR,LN & FAT,RAW",61.07,272,16.16,22.89,0.8,0.24,0,0,10,1.01,17,147,261,64,2.91,0.076,0.007,4.5,0,0.098,0.134,2.916,0.25,0.118,,0,,,,1.86,46,14,14,0,0,0,0,0,0.53,0.2,7,,9.855,6.637,0.968,60,115,1 serving,,,25
17402,"LAMB,NZ,IMP,FLAP,BNLESS,LN & FAT,RAW",54.39,337,16.17,30.14,0.74,0.27,0,0,6,0.84,15,129,240,69,2.35,0.054,0.002,3.1,0,0.058,0.106,3.501,0.368,0.091,,,,,,1.6,68,20,20,0,0,0,0,0,0.58,0.1,3,,12.704,8.39,1.014,64,113,4 oz,,,0
13352,"BEEF,CHUCK,UNDER BLADE CNTR STEAK,BNLESS,DENVER CUT,LN,0"" FA",58.83,228,26.49,13.42,0.99,0.28,0,0,12,3.32,23,207,318,73,9.85,0.111,0.017,32.3,0,0.09,0.243,3.6,0.87,0.399,6,0,6,6,90.5,3.5,5,1,1,0,0,0,0,0,0.09,0.1,6,1.6,5.565,6.607,0.777,89,85,3 oz,356,1 steak,3
1023,"CHEESE,GRUYERE",33.19,413,29.81,32.34,4.3,0.36,0,0.36,1011,0.17,36,605,81,714,3.9,0.032,0.017,14.5,0,0.06,0.279,0.106,0.562,0.081,10,0,10,10,15.4,1.6,948,271,268,0,33,0,0,0,0.28,0.6,24,2.7,18.913,10.043,1.733,110,28.35,1 oz,28,"1 slice,  (1 oz)",0
13294,"BEEF,CHCK,UND BL POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",70.82,145,21.19,6.51,1.08,0.39,0,0,12,2.27,22,200,361,80,7.82,0.081,0.013,24.4,0,0.08,0.192,4.29,0.69,0.406,4,0,4,4,72.6,3.26,6,2,2,0,0,0,0,0,0.17,0.1,4,1.5,2.76,3.24,0.32,65,85,3 oz,648,1 steak,20
10972,"PORK,GROUND,84% LN / 16% FAT,RAW",64.67,218,17.99,16.0,0.91,0.44,0,0,15,0.88,16,161,244,68,1.91,0.032,0.01,30.2,0,0.332,0.338,6.416,0.639,0.551,2,0,2,2,61.5,0.73,0,0,0,0,0,0,0,0,0.45,0.4,17,0,4.93,6.68,2.05,68,113,4 oz,,,0
1006,"CHEESE,BRIE",48.42,334,20.75,27.68,2.7,0.45,0,0.45,184,0.5,20,188,152,629,2.38,0.019,0.034,14.5,0,0.07,0.52,0.38,0.69,0.235,65,0,65,65,15.4,1.65,592,174,173,0,9,0,0,0,0.24,0.5,20,2.3,17.41,8.013,0.826,100,28.35,1 oz,144,"1 cup, sliced",0
1007,"CHEESE,CAMEMBERT",51.8,300,19.8,24.26,3.68,0.46,0,0.46,388,0.33,20,347,187,842,2.38,0.021,0.038,14.5,0,0.028,0.488,0.63,1.364,0.227,62,0,62,62,15.4,1.3,820,241,240,0,12,0,0,0,0.21,0.4,18,2,15.259,7.023,0.724,72,28.35,1 oz,246,1 cup,0
1024,"CHEESE,LIMBURGER",48.42,327,20.05,27.25,3.79,0.49,0,0.49,497,0.13,21,393,128,800,2.1,0.021,0.038,14.5,0,0.08,0.503,0.158,1.177,0.086,58,0,58,58,15.4,1.04,1155,340,339,0,15,0,0,0,0.23,0.5,20,2.3,16.746,8.606,0.495,90,134,1 cup,28.35,1 oz,0
13356,"BEEF,CHK,UNDBL CNTR STK,BNLESS,DENCUT,LN,0"" FA, ALL GRD, RAW",69.19,170,19.42,9.99,0.91,0.49,0,0,11,2.42,20,181,321,77,7.58,0.077,0.014,21.7,0,0.08,0.197,3.287,0.805,0.405,3,0,3,3,71.8,3.1,7,2,2,0,0,0,0,0,0.14,0.1,4,1.5,4.132,4.889,0.526,69,85,3 oz,473,1 steak,5
17356,"LAMB,NZ,IMP,SUBCUTANEOUS FAT,RAW",19.17,703,3.87,76.16,0.25,0.55,0,0,3,0.47,5,45,93,28,0.46,0.019,0.002,1.3,0,0.088,0.038,1.06,0.156,0.032,,,,,,0.41,146,44,44,0,0,0,0,0,1.18,0.1,4,,32.369,21.703,2.31,78,,,,,
5170,"TURKEY,SKN FROM WHL (LIGHT & DARK),RSTD",34.91,459,23.94,39.31,1.27,0.57,0,0,21,1.63,33,233,242,116,2.14,0.11,0.017,21.1,0,0.029,0.29,10.235,0.92,0.375,8,0,8,8,73.8,1.71,262,79,79,0,0,0,0,0,0.15,1.4,54,0,11.356,15.094,11.903,177,85,1 serving,,,0
13359,"BEEF,CHK,UND BLCNTR STK,BNLESS,DEN CUT,LN,0"" FA, CHOICE, RAW",68.24,178,19.23,10.96,0.91,0.67,0,0,12,2.4,20,180,317,76,7.47,0.076,0.014,22,0,0.08,0.2,3.347,0.87,0.407,3,0,3,3,70.7,2.95,7,2,2,0,0,0,0,0,0.15,0.1,5,1.5,4.588,5.45,0.576,70,85,3 oz,483,1 steak,4
1025,"CHEESE,MONTEREY",41.01,373,24.48,30.28,3.55,0.68,0,0.5,746,0.72,27,444,81,600,3.0,0.032,0.011,14.5,0,0.015,0.39,0.093,0.21,0.079,18,0,18,18,15.4,0.83,769,198,192,0,78,0,0,0,0.26,0.6,22,2.5,19.066,8.751,0.899,89,132,"1 cup, diced",113,"1 cup, shredded",0
1123,"EGG,WHL,RAW,FRSH",76.15,143,12.56,9.51,1.06,0.72,0,0.37,56,1.75,12,198,138,142,1.29,0.072,0.028,30.7,0,0.04,0.457,0.075,1.533,0.17,47,0,47,47,293.8,0.89,540,160,160,0,0,9,0,503,1.05,2,82,0.3,3.126,3.658,1.911,372,50,1 large,56,1 extra large,12
1124,"EGG,WHITE,RAW,FRESH",87.57,52,10.9,0.17,0.63,0.73,0,0.71,7,0.08,11,15,163,166,0.03,0.023,0.011,20,0,0.004,0.439,0.105,0.19,0.005,4,0,4,4,1.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,33,1 large,243,1 cup,0
17391,"LAMB,NZ,IMP,HIND-SHANK,LN,RAW",74.49,115,20.4,3.35,1.02,0.73,0,0,5,1.46,22,185,327,82,3.45,0.108,0.011,4.7,0,0.064,0.164,4.852,0.493,0.148,,,,,,1.43,7,2,2,0,0,0,0,0,0.29,0,2,,1.05,1.015,0.291,62,113,4 oz,,,37
17404,"LAMB,NZ,IMP,HIND-SHANK,LN & FAT,RAW",67.84,186,18.39,12.12,0.93,0.73,0,0,5,1.34,20,168,299,76,3.09,0.097,0.009,4.3,0,0.067,0.148,4.388,0.451,0.134,,,,,,1.31,25,7,7,0,0,0,0,0,0.4,0.1,2,,4.861,3.498,0.54,64,113,4 oz,,,29
10989,"PORK,FRSH,LOIN,BLDE (CHOPS OR ROAST),BNLESS,LN & FAT OLY,RAW",69.7,157,20.54,7.94,1.07,0.76,0,0,6,0.74,21,233,372,64,1.74,0.053,0.009,37.1,0,0.599,0.227,6.564,0.831,0.546,0,0,0,0,70.5,0.49,14,4,4,0,0,0,0,0,0.19,0.5,18,0,2.767,3.408,1.37,59,85,3 oz,176,1 chop,7
5674,"CHICKEN,SKN (DRUMSTICKS & THIGHS),RAW",44.91,440,9.58,44.23,0.49,0.79,0,0,6,0.37,8,95,119,51,0.65,0.038,0.014,10.1,0,0.04,0.032,2.565,0.61,0.116,2,0,2,2,28.3,0.65,196,59,59,0,0,1,0,103,0.27,0.2,6,0.4,12.102,18.975,9.056,105,28.35,1 oz,453,1 lb,0
10982,"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BNLESS,LN,RAW",72.94,123,21.35,3.78,1.11,0.82,0,0,6,0.77,22,244,375,65,1.82,0.052,0.01,39.1,0,0.631,0.237,6.848,0.86,0.575,0,0,0,0,73.4,0.49,9,3,3,0,0,0,0,0,0.18,0.4,15,0,1.384,1.635,0.52,58,85,3 oz,176,1 chop,13
10994,"BACON,PRE-SLICED,REDUCED/LOW NA,UNPREP",45.01,407,12.53,39.27,2.4,0.83,0,0.83,4,0.42,12,180,506,470,1.19,0.047,0.011,,0,,,,,,,,,,,0.5,0,0,,0,0,0,0,0,0.43,,,0,,,,,26,1 slice,446,1 package,0
17431,"VEAL,EXTERNAL FAT ONLY,RAW",38.19,503,8.85,51.6,0.47,0.89,0,0,31,0.73,19,133,107,89,0.83,0.045,0.008,5.2,0,0.035,0.09,2.78,0.26,0.154,0,0,0,0,32,1.35,0,0,0,0,0,0,0,0,0.3,5.5,220,2.8,19.082,24.815,1.631,86,,,,,
15149,"CRUSTACEANS,SHRIMP,MXD SP,RAW (MAYBE PREVIOUSLY FROZEN)",83.01,71,13.61,1.01,1.86,0.91,0,0,54,0.21,22,244,113,566,0.97,0.182,0.029,29.6,0,0.02,0.015,1.778,0.31,0.161,19,0,19,19,80.9,1.11,180,54,54,0,0,0,0,0,1.32,0.1,2,0.3,0.261,0.181,0.295,126,6,1 medium,5,1 small,0
5141,"DUCK,DOMESTICATED,MEAT ONLY,RAW",73.77,135,18.28,5.95,1.06,0.94,0,0,11,2.4,19,203,271,74,1.9,0.253,0.019,13.9,5.8,0.36,0.45,5.3,1.6,0.34,25,0,25,25,53.6,0.4,79,24,24,0,0,0,0,0,0.7,0.1,3,2.8,2.32,1.54,0.75,77,137,"1 unit,  (yield from 1 lb ready-to-cook duck)",303,.5 duck,66
16281,HOUSE FOODS PREMIUM FIRM TOFU,82.87,85,10.92,4.19,1.05,0.97,0.9,0.4,149,1.69,,,,33,,,,,1.1,,,,,,,,,,,,0,,,,,,,,,,,,0.71,0.97,2.51,0,56,2 oz,84,3 oz,0
