NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
5332,"CHICKEN,GROUND,RAW",73.24,143,17.44,8.1,1.17,0.04,0,0,6,0.82,21,178,522,60,1.47,0.065,0.016,10.2,0,0.109,0.241,5.575,1.092,0.512,1,0,1,1,58.8,0.56,0,0,0,0,0,0,0,0,0.27,,,0.8,2.301,3.611,1.508,86,112,"4 oz, crumbled",,,0
10024,"PORK,FRSH,LOIN,WHL,LN,RAW",72.23,143,21.43,5.66,1.05,0,0,0,17,0.84,23,211,389,52,1.84,0.062,0.012,36.1,0.6,0.989,0.267,4.915,0.781,0.527,5,0,5,5,75.6,0.63,7,2,2,0,0,0,0,0,0.18,0.5,22,0,1.95,2.56,0.61,59,85,3 oz,106,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",30
5193,"TURKEY,ALL CLASSES,LEG,MEAT&SKN,RAW",72.69,144,19.54,6.72,0.89,0,0,,17,1.72,21,177,273,74,3.09,0.142,0.022,26.4,0,0.077,0.211,2.947,1.09,0.34,10,0,10,10,,0.39,3,1,1,,,,,,,,,,2.06,2.06,1.83,71,105,"1 unit,  (yield from 1 lb ready-to-cook turkey)",816,"1 leg, bone removed",17
15110,"SWORDFISH,RAW",73.38,144,19.66,6.65,1.44,0,0,0,5,0.38,29,255,418,81,0.66,0.039,0.011,57.4,0,0.075,0.053,7.76,0.35,0.543,2,0,2,2,65,1.7,120,36,36,0,0,0,0,0,2.02,13.9,558,0.1,1.602,2.971,1.147,66,85,3 oz,136,"1 piece,  (4-1/2"" x 2-1/8"" x 7/8"")",0
15117,"TUNA,FRESH,BLUEFIN,RAW",68.09,144,23.33,4.9,1.18,0,0,0,8,1.02,50,254,252,39,0.6,0.086,0.015,36.5,0,0.241,0.251,8.654,1.054,0.455,2,0,2,2,65,9.43,2183,655,655,0,0,0,0,0,1,5.7,227,0,1.257,1.6,1.433,38,85,3 oz,,,0
16160,"TOFU,HARD,PREP W/NIGARI",71.12,145,12.68,9.99,1.82,4.39,0.6,,345,2.75,53,231,146,2,1.66,0.328,1.052,16.8,0.3,0.042,0.077,0.639,0.037,0.039,22,0,22,22,,0.0,,,,,,,,,,0,0,,1.445,2.205,5.638,0,122,.25 block,,,0
15081,"SALMON,COHO,WILD,RAW",72.66,146,21.62,5.93,1.21,0,0,0,36,0.56,31,262,423,46,0.41,0.051,0.014,36.5,1,0.113,0.14,7.23,0.823,0.549,9,0,9,9,109.4,4.17,135,40,40,0,0,0,0,0,0.73,9,361,0.1,1.26,2.134,1.992,45,85,3 oz,198,.5 fillet,0
15135,"YELLOWTAIL,MXD SP,RAW",74.52,146,23.14,5.24,1.09,0,0,,23,0.49,30,157,420,39,0.52,0.045,0.015,36.5,2.8,0.144,0.04,6.8,0.59,0.16,4,0,4,4,,1.3,95,29,29,,,,,,,,,0.1,1.28,1.99,1.42,55,85,3 oz,187,.5 fillet,0
17397,"LAMB,NZ,IMP,RACK - FULLY FRENCHED,LN,RAW",71.67,147,20.61,7.12,0.97,0,0,0,8,1.4,23,192,334,63,2.24,0.105,0.008,2.9,0,0.061,0.178,5.208,0.604,0.246,,,,,,1.05,17,5,5,0,0,0,0,0,0.32,0.1,4,,3.044,2.223,0.371,62,113,4 oz,,,30
5125,"CHICKEN,STEWING,MEAT ONLY,RAW",72.54,148,21.26,6.32,1.27,0,0,0,10,1.09,24,209,251,79,1.4,0.089,0.019,15.7,3.3,0.149,0.207,7.477,1.09,0.44,7,0,7,7,,0.38,105,32,32,0,0,0,0,0,0.24,,,2,1.57,1.94,1.57,63,85,3 oz,194,"1 unit,  (yield from 1 lb ready-to-cook chicken)",50
5305,"GROUND TURKEY,RAW",72.36,148,19.66,7.66,1,0,0,0,19,1.09,23,200,237,58,2.35,0.096,0.008,21.9,0,0.066,0.156,6.733,0.993,0.564,7,0,7,7,50.8,1.0,66,20,20,0,0,0,0,0,0.09,0.4,14,0,2.024,2.635,2.205,69,453.6,1 lb,114,"1 patty,  4 oz",0
10072,"PORK,FRSH,SHLDR,WHL,LN,RAW",72.63,148,19.55,7.14,1.02,0,0,,14,1.22,21,202,341,76,3.14,0.097,0.012,29.5,0.8,0.884,0.314,4.275,0.822,0.415,5,0,5,5,,0.84,6,2,2,,,,,,,,,,2.47,3.23,0.77,67,28.35,1 oz,453.6,1 lb,39
15114,"TROUT,MIXED SPECIES,RAW",71.42,148,20.77,6.61,1.17,0,0,0,43,1.5,22,245,361,52,0.66,0.188,0.851,12.6,0.5,0.35,0.33,4.5,1.94,0.2,13,0,13,13,65,7.79,57,17,17,0,0,0,0,0,0.2,3.9,155,0.1,1.149,3.254,1.499,58,79,1 fillet,85,3 oz,0
11215,"GARLIC,RAW",58.58,149,6.36,0.5,1.5,33.06,2.1,1,181,1.7,25,153,401,17,1.16,0.299,1.672,14.2,31.2,0.2,0.11,0.7,0.596,1.235,3,0,3,3,23.2,0.0,9,0,0,0,5,0,0,16,0.08,0,0,1.7,0.089,0.011,0.249,0,136,1 cup,2.8,1 tsp,13
17360,"LAMB,NZ,IMP,BREAST,LN,RAW",71.69,149,18.31,7.98,1,1.02,0,0,13,1.15,21,180,293,107,2.93,0.089,0.007,4,0,0.055,0.159,4.949,0.532,0.143,,,,,,1.96,31,9,9,0,0,0,0,0,0.31,0,1,,2.738,2.133,0.246,65,113,4 oz,,,65
5665,"GROUND TURKEY,93% LN,7% FAT,RAW",72.63,150,18.73,8.34,0.92,0,0,0,21,1.17,21,193,213,69,2.53,0.107,0.008,19,0,0.067,0.185,5.417,1.0,0.35,7,0,7,7,53,1.2,73,22,22,0,0,0,0,0,0.11,0.4,14,0,2.17,2.843,2.537,74,28.35,1 oz,453,1 lb,0
17392,"LAMB,NZ,IMP,NECK CHOPS,LN,RAW",72.43,151,19.84,7.97,1,0,0,0,23,1.24,20,175,323,81,3.48,0.087,0.007,4.8,0,0.08,0.145,4.297,0.337,0.121,,,,,,2.89,17,5,5,0,0,0,0,0,0.24,0,1,,3.12,2.172,0.38,71,113,4 oz,,,42
10199,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN,RAW",71.98,152,21.8,6.48,0.98,0,0,0,5,0.77,22,207,421,45,1.69,0.058,0.01,35.4,0.3,0.856,0.268,5.036,0.766,0.47,7,0,7,7,,0.53,6,2,2,0,0,0,0,0,0.18,0.6,25,0,2.24,2.93,0.7,55,85,3 oz,88,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",22
13478,"BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,ALL GRDS,RAW",70.73,153,22.22,6.5,1.01,0,0,0,21,1.66,11,200,267,42,3.88,0.058,0.003,22.8,0,0.054,0.215,5.751,0.358,0.638,4,0,4,4,56.1,1.81,7,2,2,0,0,0,0,0,0.26,0.1,3,1.2,2.53,2.767,0.344,59,85,3 oz,460,1 steak,39
10062,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW",70.38,155,21.55,6.94,0.97,0,0,0,7,0.5,26,226,373,48,1.55,0.056,0.007,33.1,0,0.667,0.185,7.988,0.727,0.726,0,0,0,0,57.8,0.53,4,1,1,0,0,0,0,0,0.13,0.4,18,0,2.45,2.985,0.878,67,85,3 oz,185,1 chop,12
13023,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",70.29,155,20.72,7.37,1.02,0,0,0,5,1.92,23,201,330,79,4.31,0.08,0.014,16.4,0,0.1,0.17,3.94,0.35,0.42,7,0,7,7,86.5,2.43,0,0,0,0,0,0,0,0,0.32,,,1.3,2.59,3.46,0.23,62,28.35,1 oz,453.6,1 lb,30
13970,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",70.73,155,21.22,7.17,1,0,0,0,25,1.55,22,195,328,54,3.7,0.072,0.012,23.9,0,0.066,0.102,6.257,0.61,0.579,11,0,11,11,88.6,1.09,0,0,0,0,0,0,0,0,0.31,,,1.2,2.978,2.924,0.277,65,85,3 oz,188,1 steak,0
1265,"CHEESE,CHEDDAR,NONFAT OR FAT FREE",57.0,157,32.14,0.0,3.64,7.14,0,0,893,0,16,484,66,1000,1.82,0.021,,14.5,0,0.012,0.221,0.051,,0.045,11,0,11,11,15.4,0.49,207,60,60,0,4,0,0,0,0.06,0.1,5,0.6,0.0,0.0,0.0,18,28,1 serving,,,0
5131,"CHICKEN,STEWING,DK MEAT,MEAT ONLY,RAW",71.94,157,19.7,8.12,1.41,0,0,0,10,1.22,23,190,242,101,2.08,0.107,0.021,13.5,4.6,0.163,0.279,5.405,1.262,0.34,10,0,10,10,,0.37,135,41,41,0,0,0,0,0,0.24,,,2.4,2.08,2.52,2.02,77,105,"1 unit,  (yield from 1 lb ready-to-cook chicken)",154,".5 chicken, bone and skin removed",54
5191,"TURKEY,ALL CLASSES,BREAST,MEAT&SKN,RAW",70.05,157,21.89,7.02,0.91,0,0,,13,1.2,24,186,275,59,1.57,0.074,0.018,22.4,0,0.058,0.115,5.2,0.621,0.48,7,0,7,7,,0.42,6,2,2,,,,,,,,,,1.91,2.66,1.66,65,146,"1 unit,  (yield from 1 lb ready-to-cook turkey)",1132,".5 breast, bone removed",10
15039,"HERRING,ATLANTIC,RAW",72.05,158,17.96,9.04,1.46,0,0,0,57,1.1,32,236,327,90,0.99,0.092,0.035,36.5,0.7,0.092,0.233,3.217,0.645,0.302,10,0,10,10,65,13.67,93,28,28,0,0,0,0,0,1.07,4.2,167,0.1,2.04,3.736,2.133,60,28.35,"1 oz, boneless",184,1 fillet,0
15238,"SALMON,COHO,FARMED,RAW",70.47,160,21.27,7.67,1.3,0,0,,12,0.34,31,292,450,47,0.43,0.048,0.012,12.6,1.1,0.09,0.11,6.813,1.14,0.66,13,0,13,13,,2.67,188,56,56,,,,,,,,,,1.816,3.33,1.861,51,85,3 oz,159,1 fillet,0
5183,"TURKEY,DK MEAT,MEAT & SKN,RAW",71.1,161,19.81,8.97,0.94,0.15,0,0.1,11,1,22,166,208,113,2.32,0.085,0.014,20.2,0,0.055,0.229,5.378,0.857,0.391,6,0,6,6,63.8,1.84,86,26,26,0,0,0,0,0,0.11,0.5,19,0,2.413,3.091,2.443,87,28.35,1 oz,453,1 lb,48
1302,"LIGHT ICE CRM,CREAMSICLE",61.77,165,1.54,3.08,0.87,32.75,0,18.46,62,0,12,84,174,46,0.66,0.02,0.007,1.8,13.8,0.045,0.206,0.113,0.402,0.038,6,0,6,6,20.4,0.36,324,93,92,0,10,2,0,2,0.09,0.1,2,0.3,1.813,0.819,0.137,8,,,,,0
13904,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",69.89,165,20.32,9.29,0.98,0,0,0,13,2,22,210,344,80,4.98,0.067,0.002,23.1,0,0.075,0.154,6.019,0.689,0.59,3,0,3,3,59.9,1.76,12,4,4,0,0,0,0,0,0.14,0.1,4,1.5,3.592,4.586,0.393,67,85,3 oz,1855,1 piece,1
13954,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,RAW",70.08,165,20.64,8.55,1.03,0,0,0,25,1.49,21,189,317,52,3.58,0.07,0.011,23.1,0,0.064,0.1,6.087,0.594,0.563,11,0,11,11,86.2,1.06,0,0,0,0,0,0,0,0,0.32,,,1.3,3.14,4.246,0.394,66,85,3 oz,261,1 roast,1
10224,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,RAW",70.14,166,21.34,8.33,0.97,0,0,0,7,0.53,24,216,358,47,1.73,0.056,0.007,26.5,0,0.426,0.181,5.566,0.722,0.718,0,0,0,0,57.3,0.54,5,2,2,0,0,0,0,0,0.12,0.5,21,0,1.598,1.861,0.651,64,85,3 oz,2195,1 roast,16
16158,"HUMMUS,COMMERCIAL",66.59,166,7.9,9.6,1.66,14.29,6,,38,2.44,71,176,228,379,1.83,0.527,0.773,2.6,0,0.18,0.064,0.582,0.132,0.2,83,0,83,83,,0.0,30,,,,,,,,,0,0,,1.437,4.039,3.613,0,15,1 tbsp,246,1 cup,0
10052,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",70.29,168,20.48,8.96,0.95,0,0,0,14,0.82,23,209,336,57,1.95,0.088,0.012,29.2,0,0.492,0.277,6.093,0.839,0.756,0,0,0,0,79.2,0.56,6,2,2,0,0,0,0,0,0.22,0.5,22,0,1.851,2.157,0.754,70,85,3 oz,453.6,1 lb,27
17420,"LAMB,NZ,IMP,RACK - FULLY FRENCHED,LN & FAT,RAW",69.53,169,19.88,9.96,0.94,0.05,0,0,8,1.36,22,186,324,62,2.17,0.101,0.008,2.8,0,0.062,0.172,5.024,0.584,0.237,,,,,,1.03,23,7,7,0,0,0,0,0,0.35,0.1,4,,4.305,3.012,0.46,62,113,4 oz,,,26
10036,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN & FAT,RAW",69.7,170,20.71,9.03,0.96,0,0,0,19,0.63,25,209,343,55,1.77,0.063,0.007,33.8,0,0.485,0.189,6.619,0.704,0.697,0,0,0,0,55.8,0.53,6,2,2,0,0,0,0,0,0.12,0.5,21,0,2.993,3.548,1.19,69,85,3 oz,199,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",25
13356,"BEEF,CHK,UNDBL CNTR STK,BNLESS,DENCUT,LN,0"" FA, ALL GRD, RAW",69.19,170,19.42,9.99,0.91,0.49,0,0,11,2.42,20,181,321,77,7.58,0.077,0.014,21.7,0,0.08,0.197,3.287,0.805,0.405,3,0,3,3,71.8,3.1,7,2,2,0,0,0,0,0,0.14,0.1,4,1.5,4.132,4.889,0.526,69,85,3 oz,473,1 steak,5
10980,"PORK LOIN,FRSH,BACKRIBS,BONE-IN,RAW,LN",68.57,172,20.85,9.84,1.1,0,0,0,26,0.84,17,165,268,95,2.73,0.091,0.009,33.3,0,0.496,0.331,7.247,0.855,0.465,0,0,0,0,71.6,0.54,11,3,3,0,0,0,0,0,0.2,0.9,38,0,3.477,4.278,1.532,66,114,4 oz,1071,1 ribs,50
1168,"CHEESE,LOFAT,CHEDDAR OR COLBY",63.1,173,24.35,7.0,3.64,1.91,0,0.52,415,0.42,16,484,66,873,1.82,0.021,0.006,14.5,0,0.012,0.221,0.051,0.183,0.045,11,0,11,11,15.4,0.49,207,60,60,0,4,0,0,0,0.06,0.1,5,0.6,4.342,2.082,0.222,21,132,"1 cup, diced",113,"1 cup, shredded",0
16137,"HUMMUS,HOME PREP",64.87,177,4.86,8.59,1.56,20.12,4,0.27,49,1.56,29,110,173,242,1.09,0.224,0.567,2.4,7.9,0.089,0.052,0.399,0.287,0.399,59,0,59,59,27.8,0.0,5,0,0,0,2,2,0,1,0.75,0,0,3,1.141,4.865,2.109,0,15,1 tablespoon,246,1 cup,0
16147,VEGGIE BURGERS OR SOYBURGERS  UNPREP,61.21,177,15.7,6.3,2.52,14.27,4.9,1.07,136,2.41,56,206,333,569,1.26,0.2,0.951,22.6,4.5,2.651,0.244,3.753,0.289,0.303,124,0,124,124,19.4,2.01,16,1,0,0,10,0,0,0,0.23,0,0,4.2,1.44,1.778,2.023,5,70,1 pattie,,,0
15128,TUNA SALAD,63.16,187,16.04,9.26,2.14,9.41,0,,17,1,19,178,178,402,0.56,0.145,0.04,41.2,2.2,0.031,0.07,6.7,0.26,0.081,8,0,8,8,,1.2,97,24,22,,,,,,,,,,1.544,2.887,4.122,13,85,3 oz,205,1 cup,0
16112,MISO,43.02,198,12.79,6.01,12.81,25.37,5.4,6.2,57,2.49,48,159,210,3728,2.56,0.42,0.859,7,0,0.098,0.233,0.906,0.337,0.199,19,0,19,19,72.2,0.08,87,4,0,0,52,0,0,0,0.01,0,0,29.3,1.025,1.118,2.884,0,17,1 tbsp,275,1 cup,0
20077,"WHEAT BRAN,CRUDE",9.89,216,15.55,4.25,5.79,64.51,42.8,0.41,73,10.57,611,1013,1182,2,7.27,0.998,11.5,77.6,0,0.523,0.577,13.578,2.181,1.303,79,0,79,79,74.4,0.0,9,0,0,0,6,0,0,240,1.49,0,0,1.9,0.63,0.637,2.212,0,58,1 cup,,,0
20015,"CORN BRAN,CRUDE",4.71,224,8.36,0.92,0.36,85.64,79,0,42,2.79,64,72,44,7,1.56,0.248,0.14,16.5,0,0.01,0.1,2.735,0.636,0.152,4,0,4,4,18.1,0.0,71,4,0,21,32,0,0,1355,0.42,0,0,0.3,0.13,0.243,0.421,0,76,1 cup,,,0
20033,"OAT BRAN,RAW",6.55,246,17.3,7.03,2.89,66.22,15.4,1.45,58,5.41,235,734,566,4,3.11,0.403,5.63,45.2,0,1.17,0.22,0.934,1.494,0.165,52,0,52,52,32.2,0.0,0,0,0,0,0,0,0,180,1.01,0,0,3.2,1.328,2.376,2.766,0,94,1 cup,,,0
9423,PRUNE PUREE,30.0,257,2.1,0.2,2.6,65.1,3.3,39,31,2.8,,72,852,23,,,,,4.3,0.04,,2.5,0.43,,,,,,,,2000,100,0,,,,,,,,,,0.016,,,0,36,2 tbsp,,,0
9421,"DATES,MEDJOOL",21.32,277,1.81,0.15,1.74,74.97,6.7,66.47,64,0.9,54,62,696,1,0.44,0.362,0.296,,0,0.05,0.06,1.61,0.805,0.249,15,0,15,15,9.9,,149,7,,0,89,0,0,23,,0,0,2.7,,,,,24,"1 date, pitted",,,8
9087,"DATES,DEGLET NOOR",20.53,282,2.45,0.39,1.6,75.03,8,63.35,39,1.02,43,62,656,2,0.29,0.206,0.262,3,0.4,0.052,0.066,1.274,0.589,0.165,19,0,19,19,6.3,0.0,10,0,0,0,6,0,0,75,0.05,0,0,2.7,0.032,0.036,0.019,0,147,"1 cup, chopped",7.1,"1 date, pitted",10
20093,"PASTA,FRESH-REFRIGERATED,PLN,AS PURCHASED",31.0,288,11.31,2.3,0.66,54.73,,,15,3.35,46,163,179,26,1.22,0.228,0.547,,0,0.705,0.439,3.35,0.535,0.093,176,154,22,284,,0.31,47,14,14,,,,,,,,,,0.328,0.271,0.942,73,128,4.5 oz,,,0
20095,"PASTA,FRESH-REFRIGERATED,SPINACH,AS PURCHASED",30.1,289,11.26,2.1,0.82,55.72,,,43,3.3,63,148,272,27,1.4,0.197,0.781,,0,0.609,0.398,3.46,0.688,0.315,177,121,56,262,,0.31,241,25,15,,,,,,,,,,0.483,0.659,0.467,73,128,4.5 oz,,,0
9299,"RAISINS,SEEDED",16.57,296,2.52,0.54,1.89,78.47,6.8,,28,2.59,30,75,825,28,0.18,0.302,0.267,0.6,5.4,0.112,0.182,1.114,0.045,0.188,3,0,3,3,,0.0,0,0,0,,,,,,,0,0,,0.178,0.022,0.159,0,165,"1 cup,  packed",145,"1 cup,  (not packed)",0
9298,"RAISINS,SEEDLESS",15.43,299,3.07,0.46,1.85,79.18,3.7,59.19,50,1.88,32,101,749,11,0.22,0.318,0.299,0.6,2.3,0.106,0.125,0.766,0.095,0.174,5,0,5,5,11.1,0.0,0,0,0,0,0,0,0,0,0.12,0,0,3.5,0.058,0.051,0.037,0,165,"1 cup,  packed",145,"1 cup,  (not packed)",0
9297,"RAISINS,GOLDEN SEEDLESS",14.97,302,3.39,0.46,1.66,79.52,4,59.19,53,1.79,35,115,746,12,0.32,0.363,0.308,0.7,3.2,0.008,0.191,1.142,0.14,0.323,3,0,3,3,11.1,0.0,0,0,0,0,0,0,0,0,0.12,0,0,3.5,0.151,0.019,0.135,0,165,"1 cup,  packed",145,"1 cup,  (not packed)",0
16001,"BEANS,ADZUKI,MATURE SEEDS,RAW",13.44,329,19.87,0.53,3.26,62.9,12.7,,66,4.98,127,381,1254,5,5.04,1.094,1.73,3.1,0,0.455,0.22,2.63,1.471,0.351,622,0,622,622,,0.0,17,1,0,,,,,,,0,0,,0.191,0.05,0.113,0,197,1 cup,,,0
16049,"BEANS,WHITE,MATURE SEEDS,RAW",11.32,333,23.36,0.85,4.2,60.27,15.2,2.11,240,10.44,190,301,1795,16,3.67,0.984,1.796,12.8,0,0.437,0.146,0.479,0.732,0.318,388,0,388,388,66.2,0.0,0,0,0,0,0,0,0,0,0.21,0,0,5.6,0.219,0.074,0.364,0,202,1 cup,12.6,1 tbsp,0
16019,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW",12.39,335,23.03,1.23,3.31,60.05,24.7,,127,5,156,372,1332,6,3.63,0.794,0.92,12.7,0,0.747,0.213,1.455,0.748,0.309,604,0,604,604,,0.0,2,0,0,,,,,,,0,0,,0.316,0.106,0.527,0,195,1 cup,,,0
16045,"BEANS,SML WHITE,MATURE SEEDS,RAW",11.71,336,21.11,1.18,3.75,62.25,24.9,,173,7.73,183,445,1542,12,2.81,0.635,1.278,12.8,0,0.743,0.207,1.342,0.729,0.439,386,0,386,386,,0.0,0,0,0,,,,,,,0,0,,0.304,0.102,0.507,0,215,1 cup,,,0
16037,"BEANS,NAVY,MATURE SEEDS,RAW",12.1,337,22.33,1.5,3.32,60.75,15.3,3.88,147,5.49,175,407,1185,5,3.65,0.834,1.418,11,,0.775,0.164,2.188,0.744,0.428,364,0,364,364,87.4,0.0,0,0,0,0,0,0,0,0,0.02,0,0,2.5,0.17,0.128,0.873,,208,1 cup,,,0
16071,"LIMA BNS,LRG,MATURE SEEDS,RAW",10.17,338,21.46,0.69,4.3,63.38,19,8.5,81,7.51,224,385,1724,18,2.83,0.74,1.672,7.2,0,0.507,0.202,1.537,1.355,0.512,395,0,395,395,96.7,0.0,0,0,0,0,0,0,0,0,0.72,0,0,6,0.161,0.062,0.309,0,178,1 cup,11.1,1 tbsp,0
20062,RYE GRAIN,10.6,338,10.34,1.63,1.57,75.86,15.1,0.98,24,2.63,110,332,510,2,2.65,0.367,2.577,13.9,0,0.316,0.251,4.27,1.456,0.294,38,0,38,38,30.4,0.0,11,1,0,0,7,0,0,210,0.85,0,0,5.9,0.197,0.208,0.767,0,169,1 cup,,,0
16024,"BEANS,GREAT NORTHERN,MATURE SEEDS,RAW",10.7,339,21.86,1.14,3.93,62.37,20.2,2.26,175,5.47,189,447,1387,14,2.31,0.837,1.423,12.9,5.3,0.653,0.237,1.955,1.098,0.447,482,0,482,482,,0.0,0,0,0,0,0,0,0,0,0.22,0,0,6,0.356,0.053,0.477,0,183,1 cup,,,0
16014,"BEANS,BLACK,MATURE SEEDS,RAW",11.02,341,21.6,1.42,3.6,62.36,15.5,2.12,123,5.02,171,352,1483,5,3.65,0.841,1.06,3.2,0,0.9,0.193,1.955,0.899,0.286,444,0,444,444,66.4,0.0,17,0,0,0,0,0,0,0,0.21,0,0,5.6,0.366,0.123,0.61,0,194,1 cup,12.1,1 tbsp,0
16052,"BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW",10.98,341,26.12,1.53,3.08,58.29,25,5.7,103,6.7,192,421,1062,13,3.14,0.824,1.626,8.2,1.4,0.555,0.333,2.832,0.976,0.366,423,0,423,423,95.8,0.0,53,3,0,0,32,0,0,0,0.05,0,0,9,0.254,0.303,0.627,0,150,1 cup,9.4,1 tbsp,0
16022,"BEANS,FRENCH,MATURE SEEDS,RAW",10.77,343,18.81,2.02,4.3,64.11,25.2,,186,3.4,188,304,1316,18,1.9,0.44,1.2,12.9,4.6,0.535,0.221,2.083,0.789,0.401,399,0,399,399,,0.0,8,0,0,,,,,,,0,0,,0.221,0.138,1.207,0,184,1 cup,,,0
16040,"BEANS,PINK,MATURE SEEDS,RAW",10.06,343,20.96,1.13,3.66,64.19,12.7,2.14,130,6.77,182,415,1464,8,2.55,0.81,1.376,13,0,0.772,0.192,1.892,0.997,0.527,463,0,463,463,67.2,0.0,0,0,0,0,0,0,0,0,0.21,0,0,5.7,0.292,0.098,0.487,0,210,1 cup,,,0
20008,BUCKWHEAT,9.75,343,13.25,3.4,2.1,71.5,10,,18,2.2,231,347,460,1,2.4,1.1,1.3,8.3,0,0.101,0.425,7.02,1.233,0.21,30,0,30,30,,0.0,0,0,0,,,,,,,0,0,,0.741,1.04,1.039,0,170,1 cup,,,0
16042,"BEANS,PINTO,MATURE SEEDS,RAW",11.33,347,21.42,1.23,3.46,62.55,15.5,2.11,113,5.07,176,411,1393,12,2.28,0.893,1.148,27.9,6.3,0.713,0.212,1.174,0.785,0.474,525,0,525,525,66.2,0.0,0,0,0,0,0,0,0,0,0.21,0,0,5.6,0.235,0.229,0.407,0,193,1 cup,12,1 tbsp,0
16080,"MUNG BNS,MATURE SEEDS,RAW",9.05,347,23.86,1.15,3.32,62.62,16.3,6.6,132,6.74,189,367,1246,15,2.68,0.941,1.035,8.2,4.8,0.621,0.233,2.251,1.91,0.382,625,0,625,625,97.9,0.0,114,6,0,0,68,0,0,0,0.51,0,0,9,0.348,0.161,0.384,0,207,1 cup,13,1 tbsp,0
16069,"LENTILS,RAW",8.26,352,24.63,1.06,2.71,63.35,10.7,2.03,35,6.51,47,281,677,6,3.27,0.754,1.393,0.1,4.5,0.873,0.211,2.605,2.14,0.54,479,0,479,479,96.4,0.0,39,2,0,0,23,0,0,0,0.49,0,0,5,0.154,0.193,0.526,0,192,1 cup,12,1 tablespoon,0
16085,"PEAS,GRN,SPLIT,MATURE SEEDS,RAW",8.62,352,23.82,1.16,2.66,63.74,25.5,8,37,4.82,49,321,823,15,3.55,0.815,1.22,4.1,1.8,0.726,0.215,2.889,1.758,0.174,274,0,274,274,95.5,0.0,149,7,0,0,89,0,0,0,0.09,0,0,14.5,0.161,0.242,0.495,0,197,1 cup,453.6,1 lb,0
20005,"BARLEY,PEARLED,RAW",10.09,352,9.91,1.16,1.11,77.72,15.6,0.8,29,2.5,79,221,280,9,2.13,0.42,1.322,37.7,0,0.191,0.114,4.604,0.282,0.26,23,0,23,23,37.8,0.0,22,1,0,0,13,0,0,160,0.02,0,0,2.2,0.244,0.149,0.56,0,200,1 cup,,,0
20004,"BARLEY,HULLED",9.44,354,12.48,2.3,2.29,73.48,17.3,0.8,33,3.6,133,264,452,12,2.77,0.498,1.943,37.7,0,0.646,0.285,4.604,0.282,0.318,19,0,19,19,,0.0,22,1,0,0,13,0,0,160,0.57,0,0,2.2,0.482,0.295,1.108,0,184,1 cup,,,0
20088,"WILD RICE,RAW",7.76,357,14.73,1.08,1.53,74.9,6.2,2.5,21,1.96,177,433,427,7,5.96,0.524,1.329,2.8,0,0.115,0.262,6.733,1.074,0.391,95,0,95,95,35,0.0,19,1,0,0,11,0,0,220,0.82,0,0,1.9,0.156,0.159,0.676,0,160,1 cup,,,0
16144,"LENTILS,PINK OR RED,RAW",7.82,358,23.91,2.17,3,63.1,10.8,,48,7.39,59,294,668,7,3.6,1.303,1.716,0,1.7,0.51,0.106,1.495,0.348,0.403,204,0,204,204,,0.0,58,3,0,0,35,0,,,,0,0,,0.379,0.5,1.137,0,192,1 cup,,,0
