NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
1159,"CHEESE,GOAT,SOFT TYPE",60.75,264,18.52,21.08,1.58,0,0,0,140,1.9,16,256,26,459,0.92,0.732,0.1,2.8,0,0.07,0.38,0.43,0.68,0.25,12,0,12,12,15.4,0.19,1033,288,283,0,54,0,0,0,0.18,0.4,15,1.8,14.575,4.807,0.501,46,28.35,1 oz,,,0
5113,"CHICKEN,ROASTING,MEAT ONLY,RAW",74.94,111,20.33,2.7,1.07,0,0,0,10,1.03,23,198,238,75,1.19,0.05,0.018,16.9,0,0.069,0.134,7.875,1.032,0.42,7,0,7,7,,0.36,45,13,13,0,0,0,0,0,0.22,,,2.4,0.67,0.83,0.67,65,85,3 oz,209,"1 unit,  (yield from 1 lb ready-to-cook chicken)",49
5117,"CHICKEN,ROASTING,LT MEAT,MEAT ONLY,RAW",74.3,109,22.2,1.63,1.1,0,0,0,11,0.89,25,223,252,51,0.66,0.038,0.017,17.8,0,0.066,0.089,10.217,0.854,0.55,4,0,4,4,,0.39,27,8,8,0,0,0,0,0,0.22,,,2.4,0.37,0.48,0.4,57,99,"1 unit,  (yield from 1 lb ready-to-cook chicken)",220,".5 chicken, bone and skin removed",43
5119,"CHICKEN,ROASTING,DK MEAT,MEAT ONLY,RAW",75.48,113,18.74,3.61,1.04,0,0,0,9,1.15,21,178,227,95,1.65,0.059,0.02,13.5,0,0.072,0.173,5.878,1.183,0.32,9,0,9,9,,0.34,60,18,18,0,0,0,0,0,0.21,,,2.4,0.93,1.12,0.9,72,113,"1 unit,  (yield from 1 lb ready-to-cook chicken)",258,".5 chicken, bone and skin removed",53
5123,"CHICKEN,STEWING,MEAT&SKN,RAW",61.84,258,17.55,20.33,1.04,0,0,0,10,1.04,20,172,204,71,1.19,0.074,0.019,14.4,0,0.114,0.167,6.262,0.92,0.33,6,0,6,6,,0.32,178,52,52,0,0,0,0,0,0.33,,,2.4,5.71,8.24,4.44,71,85,3 oz,271,"1 unit,  (yield from 1 lb ready-to-cook chicken)",30
5125,"CHICKEN,STEWING,MEAT ONLY,RAW",72.54,148,21.26,6.32,1.27,0,0,0,10,1.09,24,209,251,79,1.4,0.089,0.019,15.7,3.3,0.149,0.207,7.477,1.09,0.44,7,0,7,7,,0.38,105,32,32,0,0,0,0,0,0.24,,,2,1.57,1.94,1.57,63,85,3 oz,194,"1 unit,  (yield from 1 lb ready-to-cook chicken)",50
5129,"CHICKEN,STEWING,LT MEAT,MEAT ONLY,RAW",73.24,137,23.1,4.21,1.1,0,0,0,11,0.92,26,231,261,53,0.6,0.067,0.018,17.8,1.8,0.132,0.123,9.915,0.887,0.57,4,0,4,4,,0.4,70,21,21,0,0,0,0,0,0.23,,,2.4,0.97,1.25,1.04,47,89,"1 unit,  (yield from 1 lb ready-to-cook chicken)",130,".5 chicken, bone and skin removed",44
5131,"CHICKEN,STEWING,DK MEAT,MEAT ONLY,RAW",71.94,157,19.7,8.12,1.41,0,0,0,10,1.22,23,190,242,101,2.08,0.107,0.021,13.5,4.6,0.163,0.279,5.405,1.262,0.34,10,0,10,10,,0.37,135,41,41,0,0,0,0,0,0.24,,,2.4,2.08,2.52,2.02,77,105,"1 unit,  (yield from 1 lb ready-to-cook chicken)",154,".5 chicken, bone and skin removed",54
5139,"DUCK,DOMESTICATED,MEAT&SKN,RAW",48.5,404,11.49,39.34,0.68,0,0,0,11,2.4,15,139,209,63,1.36,0.236,0.017,12.4,2.8,0.197,0.21,3.934,0.951,0.19,13,0,13,13,31,0.25,168,50,50,0,0,0,0,0,0.7,0.7,26,5.5,13.22,18.69,5.08,76,85,3 oz,287,"1 unit,  (yield from 1 lb ready-to-cook duck)",28
5191,"TURKEY,ALL CLASSES,BREAST,MEAT&SKN,RAW",70.05,157,21.89,7.02,0.91,0,0,,13,1.2,24,186,275,59,1.57,0.074,0.018,22.4,0,0.058,0.115,5.2,0.621,0.48,7,0,7,7,,0.42,6,2,2,,,,,,,,,,1.91,2.66,1.66,65,146,"1 unit,  (yield from 1 lb ready-to-cook turkey)",1132,".5 breast, bone removed",10
5193,"TURKEY,ALL CLASSES,LEG,MEAT&SKN,RAW",72.69,144,19.54,6.72,0.89,0,0,,17,1.72,21,177,273,74,3.09,0.142,0.022,26.4,0,0.077,0.211,2.947,1.09,0.34,10,0,10,10,,0.39,3,1,1,,,,,,,,,,2.06,2.06,1.83,71,105,"1 unit,  (yield from 1 lb ready-to-cook turkey)",816,"1 leg, bone removed",17
5195,"TURKEY,ALL CLASSES,WING,MEAT&SKN,RAW",66.49,197,20.22,12.32,0.81,0,0,,14,1.26,21,165,240,55,1.54,0.077,0.017,22.4,0,0.05,0.11,4.425,0.554,0.41,7,0,7,7,,0.39,11,3,3,,,,,,,,,,3.28,4.97,2.86,70,33,"1 unit,  (yield from 1 lb ready-to-cook turkey)",256,"1 wing, bone removed",33
5305,"GROUND TURKEY,RAW",72.36,148,19.66,7.66,1,0,0,0,19,1.09,23,200,237,58,2.35,0.096,0.008,21.9,0,0.066,0.156,6.733,0.993,0.564,7,0,7,7,50.8,1.0,66,20,20,0,0,0,0,0,0.09,0.4,14,0,2.024,2.635,2.205,69,453.6,1 lb,114,"1 patty,  4 oz",0
5662,"GROUND TURKEY,FAT FREE,RAW",74.66,112,23.57,1.95,1.15,0,0,0,3,0.77,29,227,295,51,1.76,0.058,0.006,22.1,0,0.062,0.105,9.708,0.88,0.857,8,0,8,8,47.9,0.51,25,7,7,0,0,0,0,0,0.07,0.4,14,0,0.487,0.512,0.594,55,85,"1 patty,  (cooked from 4 oz raw)",28.35,1 oz,0
5664,"GROUND TURKEY,FAT FREE,PATTIES,BRLD",68.4,138,28.99,2.48,1.29,0,0,0,6,0.78,35,264,339,59,2.19,0.061,0.006,28,0,0.067,0.145,10.707,0.9,0.908,7,0,7,7,58.9,0.67,25,8,8,0,0,0,0,0,0.09,0.2,8,0,0.673,0.713,0.759,65,85,1 patty,28.35,1 oz,0
5665,"GROUND TURKEY,93% LN,7% FAT,RAW",72.63,150,18.73,8.34,0.92,0,0,0,21,1.17,21,193,213,69,2.53,0.107,0.008,19,0,0.067,0.185,5.417,1.0,0.35,7,0,7,7,53,1.2,73,22,22,0,0,0,0,0,0.11,0.4,14,0,2.17,2.843,2.537,74,28.35,1 oz,453,1 lb,0
5667,"GROUND TURKEY,93% LN,7% FAT,PATTIES,BRLD",62.42,207,25.86,11.45,1.07,0,0,0,29,1.73,25,210,247,91,3.71,0.161,0.011,27.5,0,0.08,0.232,6.64,1.3,0.471,7,0,7,7,77.7,1.8,105,31,31,0,0,0,0,0,0.13,0.2,8,0,2.958,3.875,3.545,106,85,3 oz,,,0
5668,"GROUND TURKEY,85% LN,15% FAT,RAW",69.74,180,16.9,12.54,0.96,0,0,0,33,1.32,19,179,202,54,2.75,0.123,0.009,24.6,0,0.067,0.177,5.075,1.1,0.485,6,0,6,6,51.6,1.3,101,30,30,0,0,0,0,0,0.08,0.4,14,0,3.414,4.551,3.485,78,85,"1 patty,  (cooked from 4 oz raw)",28.35,1 oz,0
5670,"GROUND TURKEY,85% LN,15% FAT,PATTIES,BRLD",58.25,249,25.88,16.2,1.2,0,0,0,48,2.04,25,235,242,81,3.25,0.256,0.016,35.1,0,0.067,0.232,6.632,1.2,0.383,7,0,7,7,79.1,1.4,97,29,29,0,0,0,0,0,0.07,0.2,8,0,4.127,5.462,4.167,105,85,3 oz,,,0
10005,"PORK,FRSH,BELLY,RAW",36.74,518,9.34,53.01,0.49,0,0,0,5,0.52,4,108,185,32,1.02,0.052,0.006,8,0.3,0.396,0.242,4.647,0.256,0.13,1,0,1,1,,0.84,10,3,3,0,0,0,0,0,0.39,,,0,19.33,24.7,5.65,72,28.35,1 oz,453.6,1 lb,7
10006,"PORK,FRSH,FAT,RAW",24.76,632,9.25,65.7,0.51,0,0,0,14,0.26,6,84,333,47,0.6,0.067,0,9,0,0.16,0.09,2.63,0.43,0.143,0,0,0,0,31,0.67,86,26,26,0,0,0,0,0,0.42,1.7,69,0,21.979,28.041,13.186,72,28.35,1 oz,113,4 oz,0
10008,"PORK,FRSH,LEG (HAM),WHL,LN&FAT,RAW",62.47,245,17.43,18.87,0.88,0,0,,5,0.85,20,199,315,47,1.93,0.065,0.023,29.4,0.7,0.736,0.2,4.574,0.685,0.401,7,0,7,7,,0.63,7,0,0,,,,,,,0.5,20,,6.54,8.38,2.01,73,28.35,1 oz,453.6,1 lb,17
10010,"PORK,FRSH,LEG (HAM),WHL,LN,RAW",72.9,136,20.48,5.41,1.05,0,0,0,6,1.01,25,229,369,55,2.27,0.075,0.029,35.4,0.9,0.875,0.228,5.338,0.805,0.5,9,0,9,9,72.3,0.71,6,2,2,0,0,0,0,0,0.17,0.6,23,0,1.87,2.44,0.58,68,28.35,1 oz,453.6,1 lb,35
10012,"PORK,FRSH,LEG (HAM),RUMP HALF,LN&FAT,RAW",68.64,182,20.27,10.63,1.05,0,0,0,12,0.62,20,216,356,73,1.7,0.079,0.009,19.7,0,0.498,0.309,5.623,0.63,0.506,0,0,0,0,69.6,0.4,16,5,5,0,0,0,0,0,0.2,0.5,18,0,3.526,4.445,2.156,63,28.35,1 oz,453.6,1 lb,17
10014,"PORK,FRSH,LEG (HAM),RUMP HALF,LN,RAW",74.78,120,21.81,2.93,1.12,0,0,0,12,0.67,22,235,359,76,1.85,0.08,0.01,21.2,0,0.545,0.34,6.042,0.658,0.557,0,0,0,0,75,0.36,7,2,2,0,0,0,0,0,0.16,0.3,11,0,0.947,1.148,0.615,62,85,3 oz,453.6,1 lb,25
10020,"PORK,FRSH,LOIN,WHL,LN&FAT,RAW",66.92,198,19.74,12.58,0.96,0,0,0,18,0.79,21,197,356,50,1.74,0.056,0.011,33.2,0.6,0.901,0.248,4.58,0.723,0.472,1,0,1,1,69.7,0.53,7,2,2,0,0,0,0,0,0.21,0.5,21,0,4.36,5.61,1.34,63,85,3 oz,117,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",22
10024,"PORK,FRSH,LOIN,WHL,LN,RAW",72.23,143,21.43,5.66,1.05,0,0,0,17,0.84,23,211,389,52,1.84,0.062,0.012,36.1,0.6,0.989,0.267,4.915,0.781,0.527,5,0,5,5,75.6,0.63,7,2,2,0,0,0,0,0,0.18,0.5,22,0,1.95,2.56,0.61,59,85,3 oz,106,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",30
10036,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN & FAT,RAW",69.7,170,20.71,9.03,0.96,0,0,0,19,0.63,25,209,343,55,1.77,0.063,0.007,33.8,0,0.485,0.189,6.619,0.704,0.697,0,0,0,0,55.8,0.53,6,2,2,0,0,0,0,0,0.12,0.5,21,0,2.993,3.548,1.19,69,85,3 oz,199,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",25
10040,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,RAW",73.62,127,21.99,3.71,1.01,0,0,0,18,0.65,26,220,362,58,1.86,0.066,0.008,36,0,0.51,0.198,6.934,0.732,0.742,0,0,0,0,58.5,0.5,0,0,0,0,0,0,0,0,0.13,0.4,14,0,1.098,1.346,0.415,69,85,3 oz,178,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",31
10044,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",67.83,186,20.28,11.04,0.95,0,0,0,25,0.59,23,203,337,56,1.85,0.065,0.008,35.5,0,0.456,0.177,6.331,0.693,0.682,0,0,0,0,54.8,0.54,8,2,2,0,0,0,0,0,0.12,0.7,26,0,2.365,2.756,0.964,58,133,"1 chop, without refuse (Yield from 1 raw chop, with refuse, weighing 201g)",453.6,1 lb,34
10048,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN,RAW",72.4,136,21.79,4.8,1.01,0,0,0,24,0.61,25,216,359,60,1.97,0.068,0.009,38.3,0,0.484,0.186,6.685,0.725,0.735,0,0,0,0,57.9,0.5,0,0,0,0,0,0,0,0,0.13,0.5,19,0,1.617,1.999,0.524,56,85,3 oz,86,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",40
10052,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",70.29,168,20.48,8.96,0.95,0,0,0,14,0.82,23,209,336,57,1.95,0.088,0.012,29.2,0,0.492,0.277,6.093,0.839,0.756,0,0,0,0,79.2,0.56,6,2,2,0,0,0,0,0,0.22,0.5,22,0,1.851,2.157,0.754,70,85,3 oz,453.6,1 lb,27
10056,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN,RAW",73.98,129,21.65,4.02,1,0,0,0,12,0.85,25,219,353,59,2.05,0.092,0.013,30.9,0,0.517,0.292,6.344,0.875,0.803,0,0,0,0,83.5,0.53,0,0,0,0,0,0,0,0,0.24,0.4,16,0,,1.537,0.424,69,85,3 oz,453.6,1 lb,33
10060,PORK  FRSH  LOIN  TENDERLOIN   LN ONLY  RAW,76.0,109,20.95,2.17,1.03,0,0,0,5,0.98,27,247,399,53,1.89,0.09,0.015,30.8,0,0.998,0.342,6.684,0.846,0.777,0,0,0,0,80.8,0.51,0,0,0,0,0,0,0,0,0.22,0.2,8,0,0.698,0.792,0.367,65,85,3 oz,453.6,1 lb,5
10062,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW",70.38,155,21.55,6.94,0.97,0,0,0,7,0.5,26,226,373,48,1.55,0.056,0.007,33.1,0,0.667,0.185,7.988,0.727,0.726,0,0,0,0,57.8,0.53,4,1,1,0,0,0,0,0,0.13,0.4,18,0,2.45,2.985,0.878,67,85,3 oz,185,1 chop,12
10066,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,RAW",72.93,127,22.41,3.42,1.01,0,0,0,5,0.51,27,234,387,49,1.59,0.057,0.008,34.5,0,0.693,0.19,8.265,0.746,0.756,0,0,0,0,59.6,0.51,0,0,0,0,0,0,0,0,0.13,0.3,13,0,1.208,1.546,0.366,66,85,3 oz,185,1 chop,17
10070,"PORK,FRSH,SHLDR,WHL,LN&FAT,RAW",64.02,236,17.18,17.99,0.88,0,0,0,15,1.05,18,182,302,65,2.7,0.084,0.011,25.5,0.7,0.767,0.275,3.833,0.719,0.348,5,0,5,5,60.6,0.74,7,2,2,0,0,0,0,0,0.19,1.7,70,0,6.24,8.01,1.92,71,28.35,1 oz,453.6,1 lb,25
10072,"PORK,FRSH,SHLDR,WHL,LN,RAW",72.63,148,19.55,7.14,1.02,0,0,,14,1.22,21,202,341,76,3.14,0.097,0.012,29.5,0.8,0.884,0.314,4.275,0.822,0.415,5,0,5,5,,0.84,6,2,2,,,,,,,,,,2.47,3.23,0.77,67,28.35,1 oz,453.6,1 lb,39
10088,"PORK,FRSH,SPARERIBS,LN&FAT,RAW",59.75,277,15.47,23.4,0.67,0,0,0,15,0.91,16,141,242,81,2.5,0.08,0.01,22,0,0.319,0.251,4.662,0.625,0.574,0,0,0,0,59.7,0.38,0,0,0,0,0,0,0,0,0.37,2.3,91,0,7.529,8.542,3.953,80,85,3 oz,,,30
10094,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BNLESS,LN,RAW",72.38,123,23.75,3.09,1.14,0,0,0,6,0.48,26,221,386,87,1.42,0.048,0,46.9,0,0.69,0.203,8.21,0.7,0.363,0,0,0,0,63.1,0.41,4,1,1,0,0,0,0,0,0.18,0.6,23,0,0.801,0.958,0.287,56,114,4 oz,170,1 chop,16
10164,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BNLESS,LN & FAT,RAW",65.15,201,21.14,12.96,1.03,0,0,0,9,0.48,23,203,345,82,1.31,0.054,0,41.3,0,0.615,0.203,7.413,0.67,0.336,0,0,0,0,58.4,0.43,16,5,5,0,0,0,0,0,0.16,0.3,11,0,4.413,5.349,2.05,59,85,3 oz,170,1 chop,0
10192,"PORK,FRSH,BACKRIBS,LN&FAT,RAW",63.47,224,19.07,16.33,1.03,0,0,0,31,0.76,16,154,247,87,2.54,0.091,0.008,30.7,0,0.457,0.305,6.776,0.818,0.422,0,0,0,0,65.5,0.56,22,7,7,0,0,0,0,0,0.24,1.1,42,0,5.783,6.861,2.676,69,85,3 oz,,,37
10194,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN&FAT,RAW",66.15,211,19.9,14.01,0.89,0,0,0,5,0.71,20,193,384,42,1.57,0.054,0.009,32,0.3,0.779,0.247,4.638,0.703,0.417,6,0,6,6,,0.5,6,0,2,0,0,0,0,0,0.29,1.4,54,,4.86,6.25,1.5,60,85,3 oz,101,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",11
10199,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN,RAW",71.98,152,21.8,6.48,0.98,0,0,0,5,0.77,22,207,421,45,1.69,0.058,0.01,35.4,0.3,0.856,0.268,5.036,0.766,0.47,7,0,7,7,,0.53,6,2,2,0,0,0,0,0,0.18,0.6,25,0,2.24,2.93,0.7,55,85,3 oz,88,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",22
10210,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BNLESS,LN&FAT,RAW",73.16,133,22.49,4.05,1.28,0,0,0,9,0.55,22,247,354,63,1.7,0.069,0.011,36.7,0,0.6,0.252,7.239,0.721,0.6,0,0,0,0,77.3,0.49,8,3,3,0,0,0,0,0,0.18,0.4,18,0,1.393,1.722,0.708,63,85,3 oz,210,1 chop,6
10214,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BNLESS,LN,RAW",74.3,121,22.81,2.59,1.3,0,0,0,9,0.56,23,251,354,63,1.72,0.069,0.011,37.4,0,0.61,0.256,7.348,0.728,0.611,0,0,0,0,78.4,0.49,7,2,2,0,0,0,0,0,0.17,0.4,16,0,0.906,1.099,0.413,63,85,3 oz,210,1 chop,7
10218,"PORK,FRSH,LOIN,TENDERLOIN,LN&FAT,RAW",74.97,120,20.65,3.53,1.01,0,0,0,6,0.97,27,243,393,52,1.87,0.089,0.014,30.3,0,0.982,0.337,6.61,0.837,0.765,0,0,0,0,79.7,0.52,2,0,0,0,0,0,0,0,0.22,0.3,10,0,1.181,1.355,0.562,65,85,3 oz,505,"1 roast,  (Yield from 1 raw roast, with refuse, weighing 504g)",5
10219,"PORK,FRESH,GROUND,RAW",61.06,263,16.88,21.19,0.87,0,0,,14,0.88,19,175,287,56,2.2,0.045,0.01,24.6,0.7,0.732,0.235,4.338,0.668,0.383,5,0,5,5,,0.7,7,2,2,,,,,,,,,,7.87,9.44,1.91,72,28.35,1 oz,113,4 oz,0
10224,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,RAW",70.14,166,21.34,8.33,0.97,0,0,0,7,0.53,24,216,358,47,1.73,0.056,0.007,26.5,0,0.426,0.181,5.566,0.722,0.718,0,0,0,0,57.3,0.54,5,2,2,0,0,0,0,0,0.12,0.5,21,0,1.598,1.861,0.651,64,85,3 oz,2195,1 roast,16
10225,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN,RAW",73.28,132,22.39,4.06,1.01,0,0,0,5,0.54,26,225,374,49,1.8,0.058,0.007,27.7,0,0.443,0.187,5.745,0.745,0.755,0,0,0,0,59.5,0.51,0,0,0,0,0,0,0,0,0.13,0.4,16,0,1.248,1.595,0.409,63,85,3 oz,2195,1 roast,16
10958,"PORK,SHLDR BREAST,BNLESS,LN & FAT,RAW",74.37,127,22.54,3.4,1.07,0,0,0,7,0.89,26,229,378,54,1.95,0.076,0.014,25.8,0,0.645,0.465,9.602,0.982,0.722,0,0,0,0,88.9,0.87,0,0,0,0,0,0,0,0,0.08,,,0,1.074,1.473,0.488,60,85,3 oz,430,1 piece,0
10963,"PORK,LEG SIRLOIN TIP RST,BNLESS,LN & FAT,RAW",75.88,113,22.88,1.71,1.11,0,0,0,5,0.8,25,232,399,50,2.05,0.067,0.009,26.4,0,0.654,0.357,7.183,0.9,0.689,0,0,0,0,79.9,0.53,0,0,0,0,0,0,0,0,0.08,,,0,0.524,0.687,0.323,62,85,3 oz,765,1 piece,0
10980,"PORK LOIN,FRSH,BACKRIBS,BONE-IN,RAW,LN",68.57,172,20.85,9.84,1.1,0,0,0,26,0.84,17,165,268,95,2.73,0.091,0.009,33.3,0,0.496,0.331,7.247,0.855,0.465,0,0,0,0,71.6,0.54,11,3,3,0,0,0,0,0,0.2,0.9,38,0,3.477,4.278,1.532,66,114,4 oz,1071,1 ribs,50
13000,"BEEF,GRASS-FED,STRIP STEAKS,LN,RAW",73.42,117,23.07,2.69,1.69,0,0,0,9,1.85,23,212,342,55,3.61,0.068,0.009,21.1,0,0.052,0.124,6.703,0.678,0.651,13,0,13,13,65.1,1.27,0,0,0,0,0,0,0,0,0.22,,,0.9,1.032,0.995,0.108,55,85,3 oz,214,1 steak,34
13023,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",70.29,155,20.72,7.37,1.02,0,0,0,5,1.92,23,201,330,79,4.31,0.08,0.014,16.4,0,0.1,0.17,3.94,0.35,0.42,7,0,7,7,86.5,2.43,0,0,0,0,0,0,0,0,0.32,,,1.3,2.59,3.46,0.23,62,28.35,1 oz,453.6,1 lb,30
13047,"BEEF,GRASS-FED,GROUND,RAW",67.13,198,19.42,12.73,1.71,0,0,0,12,1.99,19,175,289,68,4.55,0.063,0.01,14.2,0,0.049,0.154,4.818,0.576,0.355,6,0,6,6,67.4,1.97,0,0,0,0,0,0,0,0,0.35,,,1.1,5.335,4.8,0.532,62,85,1 serving,,,0
13342,"BEEF,SNDWCH STEAKS,FLAKED,CHOPD,FORMED & THINLY SLICED,RAW",56.0,309,16.5,27.0,0.8,0,0,0,12,1.86,16,133,233,68,3.63,0.063,0.017,13,0,0.039,0.154,4.583,0.354,0.246,7,0,7,7,68.9,2.71,0,0,0,0,0,0,0,0,0.21,0.4,15,1.7,11.538,11.038,0.488,71,85,3 oz,56,1 steak,0
13478,"BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,ALL GRDS,RAW",70.73,153,22.22,6.5,1.01,0,0,0,21,1.66,11,200,267,42,3.88,0.058,0.003,22.8,0,0.054,0.215,5.751,0.358,0.638,4,0,4,4,56.1,1.81,7,2,2,0,0,0,0,0,0.26,0.1,3,1.2,2.53,2.767,0.344,59,85,3 oz,460,1 steak,39
13498,"BEEF,GROUND,70% LN MEAT / 30% FAT,RAW",54.3,332,14.35,30.0,0.7,0,0,0,24,1.64,14,132,218,66,3.57,0.05,0.009,13.5,0,0.044,0.151,3.382,0.395,0.278,9,0,9,9,46.8,2.07,14,4,4,0,0,0,0,0,0.17,0.1,3,2.9,11.754,14.171,0.697,78,113,4 oz,28.35,1 oz,0
13595,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL GRDS,RAW",72.7,132,21.47,5.11,1.03,0,0,0,13,2.06,24,222,362,83,5.21,0.07,0.002,24.6,0,0.075,0.165,6.353,0.725,0.622,3,0,3,3,63.7,1.81,6,2,2,0,0,0,0,0,0.14,0.1,4,1.5,1.844,2.728,0.253,67,85,3 oz,1855,1 piece,10
13647,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",73.17,123,21.64,4.09,1.13,0,0,0,12,2.64,25,236,399,73,6.86,0.074,0.013,24.1,0,0.09,0.212,4.618,0.795,0.583,3,0,3,3,73.5,2.76,6,2,2,0,0,0,0,0,0.18,0,1,1.5,1.653,2.086,0.296,65,85,3 oz,1027,1 steak,7
13786,"BEEF,CHUCK EYE RST,BNLESS,A BF RST,LN & FAT,0"",ALL G,RAW",68.8,180,19.18,11.48,0.97,0,0,0,17,2.08,19,189,332,81,7.52,0.061,0.01,20.6,0,0.066,0.145,4.324,0.614,0.383,3,0,3,3,63.5,2.73,13,4,4,0,0,0,0,0,0.19,0.1,4,1.5,5.042,5.837,0.526,69,85,3 oz,723,1 roast,8
13803,"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,RAW",61.08,251,18.42,19.06,0.88,0,0,0,6,1.7,19,177,282,69,3.71,0.071,0.013,16,0,0.09,0.15,3.48,0.31,0.38,6,0,6,6,76.9,2.25,0,0,,0,0,0,0,0,,,,,7.53,8.52,0.66,68,28.35,1 oz,453.6,1 lb,1
13805,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",59.07,277,17.94,22.18,0.81,0,0,0,16,1.59,18,165,276,59,4.32,0.077,0.011,19.4,0,0.065,0.13,4.041,0.516,0.425,10,0,10,10,74.9,1.54,0,0,0,0,0,0,0,0,0.44,,,1.7,8.951,9.498,0.844,92,85,3 oz,452,1 steak,1
13807,"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",59.96,265,17.65,20.98,0.82,0,0,0,6,1.69,18,166,264,72,4.24,0.071,0.012,15.2,0,0.08,0.15,3.12,0.3,0.36,6,0,6,6,73.7,2.24,0,0,,0,0,0,0,0,,,,,8.42,9.53,0.69,71,28.35,1 oz,453.6,1 lb,1
13809,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",62.33,244,19.23,17.98,0.86,0,0,0,17,1.67,19,174,290,62,4.54,0.081,0.011,20.3,0,0.07,0.139,4.331,0.553,0.456,10,0,10,10,80.3,1.65,0,0,0,0,0,0,0,0,0.4,,,1.6,7.254,7.697,0.684,91,28.35,1 oz,453.6,1 lb,21
13824,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",55.24,306,16.53,26.1,0.78,0,0,,9,1.74,16,156,272,55,3.73,0.059,0.012,16.2,0,0.08,0.13,2.8,0.31,0.31,5,0,5,5,69,2.82,0,,,,,,,,,,,,10.76,11.24,0.94,70,28.35,1 oz,453.6,1 lb,16
13833,"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,RAW",51.51,355,16.15,31.66,0.76,0,0,,9,1.7,16,152,263,53,3.6,0.057,0.011,20.7,0,0.08,0.13,2.75,0.3,0.31,5,0,5,5,67.5,2.76,0,,,,,,,,,,,,13.22,13.77,1.15,72,28.35,1 oz,453.6,1 lb,16
